,business_id,name,neighborhood,city,state,overall_rating,review_count,categories,review_id,review_rating,date,text
821794,IhNASEZ3XnBHmuuVnWdIwA,"""Brew Tea Bar""",Southwest,Las Vegas,NV,5.0,1165,Cafes;Tea Rooms;Food;Bubble Tea;Restaurants;Desserts,W7naHK29PnzVTidp2rmMpQ,5,2017-02-07,"Can I give this place 100 stars?! Exceptional service. Upon walking in you're always greeted with the warmest smiles & the most genuine hello. I absolutely love that about businesses! 

My favorite go-to drink is the 'Lychee-Peachy'. It's one of those refreshing drinks that aren't drowning in sugar. I would also recommend the 'Okinawa' for those days you feel like you may need a little more sugar. As far as smoothies... taro is always a deal breaker when we can't figure out which drink we want. 

When you come here, it's almost always packed... but they're packed because this is the BEST little drink stop in this side of town. This is a small place, but if you call in advance they'll have your order ready for you to go. I can't say enough good things about this place."
821795,IhNASEZ3XnBHmuuVnWdIwA,"""Brew Tea Bar""",Southwest,Las Vegas,NV,5.0,1165,Cafes;Tea Rooms;Food;Bubble Tea;Restaurants;Desserts,jP-EE0Cwf_Xz-PN9GKcnCA,5,2017-05-14,Ive been to a lot of tea place in vegas as well as other asian countries. This still remains my favorite and no.1 tea\/bobba place for me. I hope this place will open earlier than 11am.
821798,IhNASEZ3XnBHmuuVnWdIwA,"""Brew Tea Bar""",Southwest,Las Vegas,NV,5.0,1165,Cafes;Tea Rooms;Food;Bubble Tea;Restaurants;Desserts,ksR_6HZ5QoYzPbfaP6DJYg,5,2017-10-09,"Can someone please franchise this place in San Diego, CA??? I will promise to go everyday! I absolutely love this place and their iced cafe latte with sea salt cream on top w\/ boba is my go to drink. My husband loves the milk tea w\/ the sea salt cream as well. Every now and then he will spoil himself by adding their egg custard. Dude. I can drink this everyday, 3 times daily. I can't wait to go back to Vegas just to have it! The boba here is extraordinary too; perfect texture, made to perfection! I love you guys!"
821803,IhNASEZ3XnBHmuuVnWdIwA,"""Brew Tea Bar""",Southwest,Las Vegas,NV,5.0,1165,Cafes;Tea Rooms;Food;Bubble Tea;Restaurants;Desserts,oqIHm4W8odkn4lrEetPdjA,5,2017-06-14,"Nothing better than an ice cold boba tea to combat the Vegas heat.  I opted for the Okinawa boba tea whereas my husband went for the taro slush.  All I can say is I had vulture eyes for his slush...especially the yummy-looking real taro scoop on top.  This place is busy but service is prompt.  You can choose the level of sweetness from 1-4 (4 being the sweetest).  We came back 2 days later and without hesitation, I ordered the large taro slush!  It was so good but maybe large was a bit too much....meh!"
821804,IhNASEZ3XnBHmuuVnWdIwA,"""Brew Tea Bar""",Southwest,Las Vegas,NV,5.0,1165,Cafes;Tea Rooms;Food;Bubble Tea;Restaurants;Desserts,1JFlzlwef-4NJJTuaohTig,5,2017-09-11,"Finally got to check Brew Tea Bar out after many of my yelp and foodie bougie friends have raved about this place.  Wow, thoroughly impressed!  

Service:  Top notch!  Cashiers were friendly, poised and amazingly efficient with processing orders.  The crew behind the counter made some amazing drinks under high volume pressure.  Our order of 8 drinks was done in under 10 minutes. A 15+ person line popped out of nowhere after we put our order in and they chipping away at it quickly. Great work everyone, truly impressive.

Drinky Drinks: I love the Matcha Milk Tea Slushie with Boba and it was fantastic. Great ingredients and not too sweet.  I'm still amazed on how perfect the slushie was considering how fast is was made.  The synergies are on point and it shows in the finished product.  They offer to re-make your drink if you you're not satisfied but I don't see them doing that very often.  High quality drinks and  

There's a couple of tables available to sit down and enjoy your drinks.  I'm always on the go and it's good to know that Brew Tea Bar can get me out of there quickly with a great drink.  This is the place to be for all your Milk Tea cravings.  Enjoy...=)"
821805,IhNASEZ3XnBHmuuVnWdIwA,"""Brew Tea Bar""",Southwest,Las Vegas,NV,5.0,1165,Cafes;Tea Rooms;Food;Bubble Tea;Restaurants;Desserts,m74mxwnI1wsU80YMj8u34A,5,2017-08-03,"Welllll... my burp smelled like flowers.  That's cuz the tea is real; organic, authentic, fragrant, not in stapled bleached baggies type of tea.  

I saw lavender on the menu and I inquired if they make Lavender Latte.  They can!  With their sea salt cream apparently - only found at Brew Tea Bar.  Was specified as ""our sea salt cream"" several times.  Sounds super official.  Except made with whole milk.  No, says my tummy.  Bummed just a pinch, cuz I was loving the sound of that.

I was still able to have the Lavender with almond milk.  It's only available hot or iced.  Blended sounds more summery though, right?  It's okay!  Got it with Level 4 sweetness.  Very awesome!  Nice gesture - the tall young lady even asked me, using my first name, how I liked it.  I LOVED IT!  

Please forgive me for not acknowledging the tall lady's name.  She should know who she is.  Very helpful and sort of educating me on how their tea orders are prepared.  Superb customer service on her part.  She even informed me of the wait for brewing time.

Crepes on the menu!  See... this is how to retain customers by offering variety and a reason to stay.  They have so much traffic in here that I had to tell them they need more space!  Guess what tea butt?  They're opening another location.  You probably knew that.  But heyyyyy..."
821812,IhNASEZ3XnBHmuuVnWdIwA,"""Brew Tea Bar""",Southwest,Las Vegas,NV,5.0,1165,Cafes;Tea Rooms;Food;Bubble Tea;Restaurants;Desserts,4jWsPXK1zliumQZlXSu5OQ,5,2017-02-07,"I come here all the time and I can't get enough. The hokkaido milk tea with sea salt cream will change your life. It's addicting. And if you want a snack, the nutella crepes are amazing too!! There is a reason for all the five star reviews!"
821813,IhNASEZ3XnBHmuuVnWdIwA,"""Brew Tea Bar""",Southwest,Las Vegas,NV,5.0,1165,Cafes;Tea Rooms;Food;Bubble Tea;Restaurants;Desserts,ZuMqk0PKfKJRbOgzmBQ7rA,5,2017-04-24,Great Place and great customer service from ice coffee to all their tea combinations they have. I like the fresh brewed Ice coffee with the Sea salt and cream foam. I love this place!
821815,IhNASEZ3XnBHmuuVnWdIwA,"""Brew Tea Bar""",Southwest,Las Vegas,NV,5.0,1165,Cafes;Tea Rooms;Food;Bubble Tea;Restaurants;Desserts,CsgBp9sLAJEWcEtABR_0Lw,5,2017-09-11,"After 200 and something check ins at Brew Tea Bar, I think I'm a little over due for a review.  It's no secret just how much I LOVE this place!  What I love about Brew Tea Bar is that they are always consistent - you get the same great quality tea + boba every time!  In addition, their service is impeccable.  Don't know if it's because my husband and I are here almost every day but we're always greeted by our first names and they know our drink orders without having to ask.  A few of our faves: Honey, Jasmine, Okinawa & Taro Milk Teas and Lychee-Peachy Iced Tea for when I want something more refreshing!  Their Sea Salt cream is also a great addition to their milk teas and it's something I would definitely love to recommend! 

In addition, just wanted to mention that Brew Tea Bar just opened their second location in Henderson!  So thrilled for Sou and the success of his business!  Definitely the best boba in Las Vegas and glad that other locals feel the same!"
821818,IhNASEZ3XnBHmuuVnWdIwA,"""Brew Tea Bar""",Southwest,Las Vegas,NV,5.0,1165,Cafes;Tea Rooms;Food;Bubble Tea;Restaurants;Desserts,WYExllNkaBpEvvWDmCc9rg,5,2017-11-29,"Came to this tea place during my vacation in Vegas. The ambiance was nice and the store was clean. I ordered a taro smoothie with boba, and I liked how the cashier made sure to clarify what sweetness and toppings I wanted. After receiving my order and trying my drink, I was pleased to taste the taro, but not enough that it was overpowering. The boba was also fresh and a good consistency. I would recommend anyone to try their drinks!"
821820,IhNASEZ3XnBHmuuVnWdIwA,"""Brew Tea Bar""",Southwest,Las Vegas,NV,5.0,1165,Cafes;Tea Rooms;Food;Bubble Tea;Restaurants;Desserts,nle1uwUPFcBBpxxOwJZJXw,5,2017-08-14,Awesome customer service! Delicious bubble tea. Great service by Catrina! Their crepes are soo good. We ordered 3 crepes in all aside from their bubble teas.
821824,IhNASEZ3XnBHmuuVnWdIwA,"""Brew Tea Bar""",Southwest,Las Vegas,NV,5.0,1165,Cafes;Tea Rooms;Food;Bubble Tea;Restaurants;Desserts,E6cS9cEw50sti1m99bqs7A,5,2017-09-04,Enjoyed the Jasmine Latte. Also the Fresh Brew ginger with honey is delicious and refreshing! I will definitely return to try the milk teas.
821825,IhNASEZ3XnBHmuuVnWdIwA,"""Brew Tea Bar""",Southwest,Las Vegas,NV,5.0,1165,Cafes;Tea Rooms;Food;Bubble Tea;Restaurants;Desserts,4d19MzOYAJQtLGrgh5uxIw,5,2017-06-19,"Everything about this place is great. The location, the staff and service, the drink selection, and of course the drinks themselves. Every time I visit Vegas I always have make a stop here. I recommend anyone looking to grab boba to definitely check this place out!"
821828,IhNASEZ3XnBHmuuVnWdIwA,"""Brew Tea Bar""",Southwest,Las Vegas,NV,5.0,1165,Cafes;Tea Rooms;Food;Bubble Tea;Restaurants;Desserts,NRD1pdFxN-2TBBWHTr61Sg,5,2017-08-01,"Cheap price and tasty beverages. I enjoy the Mocha Slush with Tapioca! Best Boba spot I've enjoyed in this city so far.


Pros: The service is fast
Staff is kind
Music is updated
Rewards program after 10 beverages
Clean spot to enjoy inside

Cons: Don't have any as of now"
821830,IhNASEZ3XnBHmuuVnWdIwA,"""Brew Tea Bar""",Southwest,Las Vegas,NV,5.0,1165,Cafes;Tea Rooms;Food;Bubble Tea;Restaurants;Desserts,3E8e2ep-cL4hoqdzJC2IVw,5,2017-08-25,"My ultimate favorite boba shop! I've tried so many boba places in Vegas and this one is the best. After having my first milk tea from here, I can't get it from any other shops without feeling disappointed haha. Not exactly sure what it is but the boba and drinks seem to have have an herbal taste to them that I absolutely adore. The service is also super fast and the interior is cute."
821831,IhNASEZ3XnBHmuuVnWdIwA,"""Brew Tea Bar""",Southwest,Las Vegas,NV,5.0,1165,Cafes;Tea Rooms;Food;Bubble Tea;Restaurants;Desserts,Ju6_-gXdmZ5bZiguLHddRg,5,2017-07-24,"We came here for the first time, and actually with low expectations because we didn't really the tea to be as good out here as they are in Garden Grove\/Westminster. But fortunately, we left pretty happy with our drinks. 

To first start about our experience the service, we received exceptional service from who I can only assume is the owner or manager of the place. He was very friendly to us, making small talk and emphasizing that we can keep coming back to ask for adjustments to our drinks until we're completely satisfied. I hear this from many people at other boba shops, but there is a different kind of vibe you get from him where you can tell he truly cares about you having a good experience there. He even came up to us after we tasted our drinks to make sure the sweetness level was fine, since it was something we were unsure about when we chose it to be less sweet.

As for the drinks themselves, we got the brew milk tea and the jasmine milk tea. Both drinks were done very well! We got 75% sweetness, which my friend thought was good, but I think I'll go for 50% next time because I thought it was a little too sweet. We can't say anything about the boba, though, since we didn't try it.

Overall, it was a great experience. It was significantly better than several places we've tried in Southern California, so kudos for satisfying our milk tea cravings while we were away from home. We recommend anyone in the area who need their milk tea fixes to come here."
821832,IhNASEZ3XnBHmuuVnWdIwA,"""Brew Tea Bar""",Southwest,Las Vegas,NV,5.0,1165,Cafes;Tea Rooms;Food;Bubble Tea;Restaurants;Desserts,nwi18mM3a1DH1luVH2m4EA,5,2017-01-04,This place is the best in town! I just wish they had a drive thru and more locations. The only location is about 40 mins away from me and I go to every single time I am in the area. I can not pass it up. For a few I was craving it soo bad that I would just drive on that side to get Thai Tea  and add real taro. The real taro is theeee best! Literally the best place in Vegas for boba and thai teas. they have food but I have yet to taste it
821833,IhNASEZ3XnBHmuuVnWdIwA,"""Brew Tea Bar""",Southwest,Las Vegas,NV,5.0,1165,Cafes;Tea Rooms;Food;Bubble Tea;Restaurants;Desserts,bb2eippRd366Ry2vNrkTrA,5,2017-01-02,"Fast & Friendly service! I always Order the Taro slushy with boba & fresh taro on top!

The crepe is amazing too! Everything is a must try!"
821836,IhNASEZ3XnBHmuuVnWdIwA,"""Brew Tea Bar""",Southwest,Las Vegas,NV,5.0,1165,Cafes;Tea Rooms;Food;Bubble Tea;Restaurants;Desserts,WTMPt-oG29UzCcWYOwAVRQ,5,2017-02-13,"First time going today. Made a boba run for everyone at work.

We were all pleased with our drinks and agreed that they had the best boba drinks in town.

What I most impressed with was their customer serve. They were surprisingly busy for a Sunday night, but we still got our large order in a timely matter.

Corina went above and beyond and asked us to try our drink before leaving to ensure that it was what we expected.

Will become a regular customer."
821838,IhNASEZ3XnBHmuuVnWdIwA,"""Brew Tea Bar""",Southwest,Las Vegas,NV,5.0,1165,Cafes;Tea Rooms;Food;Bubble Tea;Restaurants;Desserts,HTG6rFq3wMeovjQRgettlw,5,2017-07-11,"This place is amazing! The milk teas we all ordered were delicious and the crepes were so good, not to mention huge! We will definitely stop here again when visiting Vegas. The customer service was beyond amazing. Thanks for the help and warm welcomes!"
821840,IhNASEZ3XnBHmuuVnWdIwA,"""Brew Tea Bar""",Southwest,Las Vegas,NV,5.0,1165,Cafes;Tea Rooms;Food;Bubble Tea;Restaurants;Desserts,xdGAAPwN1JSJIa384pgOsg,5,2017-09-14,"Brew Tea Bar has the BEST taro slush of life. Their taro tastes fresh and is everything you would want in a spouse, I mean slush. The boba and egg pudding are good too."
821842,IhNASEZ3XnBHmuuVnWdIwA,"""Brew Tea Bar""",Southwest,Las Vegas,NV,5.0,1165,Cafes;Tea Rooms;Food;Bubble Tea;Restaurants;Desserts,Obuq8nNaC05ntQx0lHxo1w,5,2017-05-03,"Oh my goodness, this place was goooood.
Rare occasion that I was craving a milk tea with boba since I live by so many back home in the 626. The one day I was in Vegas, the cravings got serious. My best friend that lives out here has tried looking for local boba shops around and thinks this one is one of the best! Although this is the first boba place I've tried out here in Vegas, I certainly think it set the bar high for other places after. Had the Almond Milk Tea with boba added and it did not disappoint. Would love to come back the next time I'm out in Vegas."
821843,IhNASEZ3XnBHmuuVnWdIwA,"""Brew Tea Bar""",Southwest,Las Vegas,NV,5.0,1165,Cafes;Tea Rooms;Food;Bubble Tea;Restaurants;Desserts,1mpFYNjjrmXwAWgx2mQYMg,4,2017-07-25,"I have had this bookmarked for some time and finally got to check this out on my way home from work.

I like the atmosphere. It's small with a few tables and some seating near the window.

As soon as I walked in, I was immediately greeted and the guy at the cashier asked if it was my first time there. I was offered an explanation of the different teas. Then a girl came over & he tells her to give me some samples. 

Upon trying the bobas, I asked what is popular and she suggested Jasmine Latte with Sea salt creme. I addded boba to it. She says they use honey instead of sugar.

It took only about 2-3 minutes for my tea. It was unique, earthy but was perfect, not too sweet and definitely not bland.

The boba was little chewy, fresh, and slightly sweet. 

Sign up for their reward, all you have to give is your name and phone number. No card to carry around. You get a free drink after you buy 10."
821845,IhNASEZ3XnBHmuuVnWdIwA,"""Brew Tea Bar""",Southwest,Las Vegas,NV,5.0,1165,Cafes;Tea Rooms;Food;Bubble Tea;Restaurants;Desserts,bnMqhRcVttyRJk8LFRjqxA,5,2017-02-26,"Brew Tea has set the bar. Any other boba place I go to, I compare it to Brew Tea.

They get busy pretty quickly and it gets packed in there, but the line goes by quick. They get your order out to you in such a timely manner. Five stars for the amazing staff and how friendly they are. You're always greeted when you walk in even when there's a line so long that you can't really walk in. 

A lot of people tend to study here in the evening. But you have to come early because there aren't many tables. It does get loud in there because of all the blenders going so I, myself, find it hard to concentrate. 

Now for my recommendations... I have two #1's depending on my mood: If I want a tea, I get my regular mango green tea with extra ice -- what makes me happy is when I ask for extra ice, they put it in a bigger cup so I don't get jipped by all the space the ice takes up. Another delicious tea is their lychee-peachy green tea. Now, if I want a milky drink my other #1 is their hokkaido milk tea -- heavenly!

They have teas, slushies, coffee, crepes... yum! I must go again right now."
821846,IhNASEZ3XnBHmuuVnWdIwA,"""Brew Tea Bar""",Southwest,Las Vegas,NV,5.0,1165,Cafes;Tea Rooms;Food;Bubble Tea;Restaurants;Desserts,7SVjrrfiQ7YE5GxX2n1WxQ,5,2017-01-27,"Excellent service, very informative on all the types of teas they offer.  We were given samples of the different flavors before we decided.  They ask you how sweet you want your tea as some people like it a little less sweet and some a little more.  I went with the lychee bubble tea and my boyfriend went with his usual Taro tea with extra boba both average sweetness.  We were both very happy with the flavor.  They have a few tables and offer free Wi-Fi as well. Either the manager or owner came over and thanked us for visiting and gave us a punch card for a future free drink.  After 10 stamps you get a free drink.  Don't worry Brew Tea Bar, we will be back and soon!"
821848,IhNASEZ3XnBHmuuVnWdIwA,"""Brew Tea Bar""",Southwest,Las Vegas,NV,5.0,1165,Cafes;Tea Rooms;Food;Bubble Tea;Restaurants;Desserts,UZCrFY9bO1BK-0ectZgcQg,5,2017-10-16,"If I could give this place more than five stars, I would in a heartbeat! Oh my god, talk about top-notch customer service, a variety of drinks, CREPES, and great location\/parking.

My parents and I are in Las Vegas for the weekend and I wanted to give this place a try due to the five-star reviews I've read. The location of the store isn't hard to find and the parking lot is huge. Inside, the store is clean and I like how it's decorated for Halloween! Super cute! They have a lot of workers behind the bar so you can expect FAST service. Their menu is vast and is easy to read up front. Their drinks range from slushies, latte teas,  iced teas, milk teas, and fresh brew. My mom had gotten their Hokkaido Milk Tea (75% sweet) with boba and I had gotten their Brew Milk Tea (100% sweet) with boba. They gave a generous amount of ice (not too little\/not too much) and their drinks were AMAZING! We had also gotten their classic crepe which contained nutella, bananas, and strawberries. It was delicious and I would definitely recommend! :) Quality drinks and food so you won't be disappointed coming here; no wonder why they're straight up 5-stars!

Now I want to give a shout out to one of their workers there because she was the sweetest person ever! I asked between three milk teas that caught my interest and she thoroughly explained each with precision. She was more than happy to help my mom and I! Fun fact: they offer military discount! Completely satisfied with the service I received from here and Angelica. If you come across her, expect great service. :-) 

Will be back soon! Thanks guys! :-)"
821856,IhNASEZ3XnBHmuuVnWdIwA,"""Brew Tea Bar""",Southwest,Las Vegas,NV,5.0,1165,Cafes;Tea Rooms;Food;Bubble Tea;Restaurants;Desserts,L_jx2UKX58fLJhnms74bWQ,5,2017-10-26,"There hasn't been much said about this place that hasn't been said already. Brew Tea Bar has cemented itself as the premier boba spot in Las Vegas. Every local knows of this spot and the simple design of it's cups is recognizable anywhere around the valley. There's even people who come from other states who make the journey to try the teas and boba here. I remember growing up in Vegas Boba wasn't really as popular as it is now. The go to spot was Volcano tea and they had the very basics. Being Taiwanese I've been to Taiwan many times and Taiwan is of course the birthplace of Boba. It doesn't get any better than Taiwan. I used to come back wishing there was something that could match the incredible flavors found in the far east yet volcano was the only and best option at the time and I had given up on any hope of finding something better. Fast forward a few years and it's my first visit to brew tea which was a couple weeks after opening. I was greeted by a helpful  employee who broke down the menu and popular items. I proceeded to get Hokkaido milk tea cause it sounded cool and with my first sip I discovered a flavor that seemed to be lost to me since childhood. I finished my drink and proceeded to come back 4\/7 days that week. 

Service: Top Notch. 100%. The owners are always there in the trenches working alongside the workers and every employee there is personable and friendly. They take their time and give every guest the attention they need while also being able manage packed crowds and busting out drinks in record time. I never have to worry about a long wait even if the line is out the door as their efficiency is proven and I'll know i'll get my order in no time. They always invite you to ask for adjustments if necessary and they do it with no questions asked. There's also a reward system where if you get 10 drinks the next regular sized one is free which is great as it's always good to reward frequent customers. And personally I've abused this perk many times over. This place didn't become the go to spot in Vegas off of it's product alone but coupled along with it's excellent service brew leaves just as much a lasting impression as its teas. 

Teas: Everything here is good. You literally can not go wrong as long as it's something you'd normally partake in or enjoy. Even stepping out of your comfort zone at times leads to pleasant  surprises. The tea is fresh and the ratio from sweetness to ice is all customizable so you can get the perfect flavor profile. I can't stress enough how refreshing these teas are. The boba is also made fresh everyday and contrary to popular belief boba making is an art and to get that perfect texture of softness and chewiness couple with the right temperature with the teas is work of art and brew masters it. And of course the sea salt cream is absolutely addicting and can make an regular drink that much more enjoyable. It's a savory treat as you taste it little but little as it mixes with your tea and at the end it's just all there to be engulfed. The ultimate guilty pleasure. 

Crepes: The crepes here are all handmade as well and although it doesn't follow any traditional techniques they are still delicious and it's a perfect accompaniment to your drinks especially if you're hanging out with a group of friends. Personally I love the aroma that surrounds this place when the crepes are being made as it's definitely a inviting yet delicious scent. 

This is the closest thing to Boba found overseas and everything about this place is top notch. I come here at lease once a week if not more and I've spent many hours here sitting with friends and hanging out. They've been open for awhile now and yet the quality has never gone down in the slightest sense. If you ever wondered what the best boba place in Vegas is this is the place. Hands down. No competition."
821858,IhNASEZ3XnBHmuuVnWdIwA,"""Brew Tea Bar""",Southwest,Las Vegas,NV,5.0,1165,Cafes;Tea Rooms;Food;Bubble Tea;Restaurants;Desserts,8FLD4SoXSPX3ZTZjckz4Vw,5,2017-07-20,"I've been missing out, big time! I last came here during their soft opening and couldn't recall what I had. I'm glad I came in tonight! I ordered the Brew Milk tea with boba and wow, amaze balls! The milk tea itself was mixed to perfection and the boba isn't the usual boba. It was fresh boba and just so yummy! The owner or manager noticed I was taking awhile and being indecisive, so he made sure if I had any questions, that they're there to help. They have a stamp card which is a plus because it definitely makes people come back for more! I've never seen a boba spot so busy like this place...the traffic was constant and it seemed like there were a lot of regulars, since I seen people redeeming their free boba from their stamp card being filled. With it being so busy, they should seriously expand in the near future! I'll be back for more, no doubt about that."
821860,IhNASEZ3XnBHmuuVnWdIwA,"""Brew Tea Bar""",Southwest,Las Vegas,NV,5.0,1165,Cafes;Tea Rooms;Food;Bubble Tea;Restaurants;Desserts,OJcfr4xcXG9jyvzWbOGn7w,5,2017-08-02,"Brew Tea bar really focuses on customer service, quality tea and customization. The first time I went in they urged me to try my drink before I left so they could remake it if the sweetness level wasn't to my liking.

They had multiple non-dairy options, such as non-dairy creamer, soy milk and almond milk.

My favorite is the matcha milk tea with soy milk and boba. The matcha was wonderful and tasted like ceremonial quality. The boba was sweet with the perfect amount of chewiness.

Even the most discerning and picky tea drinkers should leave this place happy."
821861,IhNASEZ3XnBHmuuVnWdIwA,"""Brew Tea Bar""",Southwest,Las Vegas,NV,5.0,1165,Cafes;Tea Rooms;Food;Bubble Tea;Restaurants;Desserts,WrkA7qpo9hiBD_IqwNihxg,5,2017-01-14,"The Brew Tea Bar,  located on Rainbow, is a very fun and pleasurable experience. It is very popular with the locals, for every time I come here, there is always a line. Despite this however, I am always able to order in a short timely matter. The workers are also very nice, always asking if I want to adjust my drink order. The Rose Milk tea (with Boba) is my go-to drink because I love the flowery taste. As for the price, it is very cheap and fair. The location is also very clean, nice, and inviting. 10\/10 will come again!"
821868,IhNASEZ3XnBHmuuVnWdIwA,"""Brew Tea Bar""",Southwest,Las Vegas,NV,5.0,1165,Cafes;Tea Rooms;Food;Bubble Tea;Restaurants;Desserts,OgS_jZSn8LR9QTRw1aA7gw,5,2017-04-11,"There was a place that I went to down in China town for my boba in the past...Now there is even a better place Close to my house!!! 

BREWED TEA makes some awesome green tea matcha! Make sure to add green tea ice cream to the top of it. We also tried the taro slushy. This is the first place that makes there own taro topping! Yum

We also had the chance to try the crapes, the classic and the Berry lovers were both awesome! Nice and sweet with creamy chocolate on the inside.

When you go deff get the Macha slush and or Taro slush, feel free to add all the topping you want. all home made and natural.

One thing to remember is that there is always a line so you might have to wait a couple minutes and space is limited so you might have to take it to go.

All is all I'm glad that we have a boba place that is delicious and close to the house. Now the only thing left to do is fight the temptation!"
821872,IhNASEZ3XnBHmuuVnWdIwA,"""Brew Tea Bar""",Southwest,Las Vegas,NV,5.0,1165,Cafes;Tea Rooms;Food;Bubble Tea;Restaurants;Desserts,eJIAUCGj0MxaoylQSU0avg,1,2017-06-14,I heard Thai place had the best tea in Vegas tried their green apple green tea and taro milk tea 25% sugar and they were both too sweat that I was getting a headache and the taro milk tea you could taste the powder
821874,IhNASEZ3XnBHmuuVnWdIwA,"""Brew Tea Bar""",Southwest,Las Vegas,NV,5.0,1165,Cafes;Tea Rooms;Food;Bubble Tea;Restaurants;Desserts,G6imLiu64GctiGtaLmpLyQ,5,2017-06-05,"The boba gods open their gates and bestowed upon all of us this gem. This is by a long shot my favorite boba shop in Vegas. Not only were my drinks amazing, Julian was genuinely happy to help. I loved the coffee tea I ordered! It was there perfect balance of flavors. Plus, the boba is well above any competitors in the area. My boyfriend who really didn't understand my obsession with boba got the kiwi slush, and now says that he ""gets it"". Everyone was super friendly, which goes a long way in my book. Also, they were very fast, but also said to let them know if we needed adjustment. No adjustments needed. Keep doing what you're doing."
821875,IhNASEZ3XnBHmuuVnWdIwA,"""Brew Tea Bar""",Southwest,Las Vegas,NV,5.0,1165,Cafes;Tea Rooms;Food;Bubble Tea;Restaurants;Desserts,hvHOHchK0xCLGv6Bq_enyA,5,2017-05-30,Great tea and great service. I love how they offer to adjust or re-make your drink if you're not satisfied. I've never been disappointed when I purchase here. Crepes are delicious as well and are a must try.
821876,IhNASEZ3XnBHmuuVnWdIwA,"""Brew Tea Bar""",Southwest,Las Vegas,NV,5.0,1165,Cafes;Tea Rooms;Food;Bubble Tea;Restaurants;Desserts,J3pxx77Z0s8sLhy_dGtXFQ,5,2017-05-02,"SO BOMB!!!! 11\/10 would recommend
Employees are friendly and will ask any question you have about the menu and what not. 
Also, invest in a stamp card. I already went through 2 full ones. 

I just wish this place was closer to UNLV. I  have been here every so often. 

Other than that, I tried the Ube Slush with Egg Pudding, Taro, and Honey Boba (so good). Egg pudding, in general was just different... but a good kind of different.
When we got there, the line wasn't too long but we did come before everyone started rushing in. In all, great boba place and I will always come back. I need to start trying different drinks instead of sticking with the same one."
821882,IhNASEZ3XnBHmuuVnWdIwA,"""Brew Tea Bar""",Southwest,Las Vegas,NV,5.0,1165,Cafes;Tea Rooms;Food;Bubble Tea;Restaurants;Desserts,5nh3lNsqFIgOGRbgY3iCaw,5,2017-09-11,"Originally being from the ""626"", I have become a bit of a boba snob as the area has a ton of top-notch (and less so) boba shops. Needless to say, I have high standards for good boba and Brew Tea Bar is dare I say, better? Looking at other 626 Yelpers - you're right, the place spacious enough for waiting; but is not designed for hanging out, studying, playing cards, etc. which nearly all the 626 boba places cater to. However, this is not a problem for me though as I usually take my boba to go.

BUT BACK TO THE TEA. We got a Black Tea Latte and Jasmine latte, both with boba. The tea tastes fresh and not powdery. They adjust the sweetness to your liking and if you don't like it - they'll remake it! Extremely helpful and personable staff that answers any questions you have. They didn't make me feel dumb asking about their drinks because it was my first time here. Will definitely be back and extremely glad to have high quality, yet affordable tea.

TIP: If you get boba in your tea, ask for ""less"" sweet. The honey in the boba adds natural sweetness which may be ""too sweet"" for some."
821887,IhNASEZ3XnBHmuuVnWdIwA,"""Brew Tea Bar""",Southwest,Las Vegas,NV,5.0,1165,Cafes;Tea Rooms;Food;Bubble Tea;Restaurants;Desserts,Sf1IGvq98wLEgrug0B8H-g,5,2017-11-07,"I wish this place was closer to home since it really does live up to all the hype. This location has a super cute little mom and pop vibe. It definitely stays constantly busy, but they turn around customers quickly. I only ended up waiting about 5 minutes. 

My most recent visit I had the Earl Grey Milk Tea with Boba and it was sooo good! The boba was super fresh and flavorful and I loved the tea flavor as well. The prices were super reasonable and they even have a frequent visitor point system. 

I will be back again once I'm on the south side of town. Please please please open a location in Summerlin!"
821894,IhNASEZ3XnBHmuuVnWdIwA,"""Brew Tea Bar""",Southwest,Las Vegas,NV,5.0,1165,Cafes;Tea Rooms;Food;Bubble Tea;Restaurants;Desserts,K8t2_irddGGjYDndevDKbw,5,2017-05-28,"Can't go wrong here, they make drinks and if you dont like it they're willing to re-adjust it to your taste. 
Their drinks are good and they have the best boba balls ever.

The prices are roughly the same as other tea bars. 

Best service I've seen anywhere. Fast and friendly"
821895,IhNASEZ3XnBHmuuVnWdIwA,"""Brew Tea Bar""",Southwest,Las Vegas,NV,5.0,1165,Cafes;Tea Rooms;Food;Bubble Tea;Restaurants;Desserts,R8giaiqx5OqoeLj227EXjA,5,2017-08-21,"Every time I am in Vegas, I make my sister drive me here at least once. It's sooo out of the way for us but the lycheey peachy green teas are so worth it! 

Their teas are fantastic, and the bubbles (bobas) are very soft and chewy. I am normally not a fan, but only at brew tea bar do I get my drink with tapioca. 

They have also upgraded their points system and no longer use loyalty cards. Now a loyalty program is registered with your phone number! 

If you are around the area-- (or not, I'm from New York lol) get yourself a lychee-peachy green tea!"
